time,tgt_cur,temp,pre_cur,pre_vel,ang[1],tgt_torq,run_mode
12620,14,22,22,1779,-22.4,0.3,1
12624,16,22,17,1774,-21.6,0.34,1
12629,17,22,12,1766,-21.2,0.36,1
12634,19,22,19,1785,-20.4,0.4,1
12639,20,22,23,1829,-20,0.42,1
12644,22,22,19,1889,-19.2,0.46,1
12649,23,22,19,2010,-18.8,0.49,1
12654,26,22,16,2109,-18,0.54,1
12658,28,22,19,2238,-17.2,0.59,1
12664,31,22,16,2373,-16.4,0.65,1
12669,34,22,20,2496,-15.6,0.71,1
12674,37,22,22,2581,-14.8,0.77,1
12679,40,22,28,2774,-14,0.83,1
12684,43,22,26,2894,-13.2,0.9,1
12689,48,22,28,3010,-12,1,1
12694,48,22,35,3147,-11.2,1,1
12698,48,22,45,3229,-10,1,1
12704,48,22,48,3295,-9.2,1,1
12709,48,22,46,3389,-8,1,1
12714,48,22,46,3452,-6.8,1,1
12718,48,22,38,3507,-5.6,1,1
12723,-95,22,47,3669,-4.8,-1.98,0
12729,-82,22,-35,3452,-3.2,-1.7,0
12736,-72,22,-14,2883,-1.6,-1.49,0
12742,-68,22,-1,2013,-0.4,-1.41,0
12749,-68,22,6,1293,0,-1.41,0
12753,-68,22,39,38,0.4,-1.42,0
12759,-68,22,8,-889,0.4,-1.42,0
12764,-68,22,4,-1277,0,-1.41,0
12768,-68,22,6,-1606,0,-1.41,0
12772,-68,22,-24,-1859,-0.4,-1.41,0
12778,-70,22,-53,-2043,-1.2,-1.45,0
12784,-74,22,-54,-2183,-2,-1.54,0
12791,-79,22,-62,-2342,-2.8,-1.64,0
12797,-89,22,-69,-2554,-4,-1.84,0
12803,-95,22,-72,-2724,-4.8,-1.98,0
12810,-106,22,-86,-2947,-6,-2.21,0
12816,-118,22,-105,-3062,-7.2,-2.45,0
12822,-135,22,-115,-3131,-8.8,-2.8,0
12830,-149,22,-130,-3224,-10,-3.09,0
12836,-170,22,-153,-3205,-11.6,-3.51,0
12843,-187,22,-185,-3254,-12.8,-3.86,0
12849,-211,22,-179,-3251,-14.4,-4.37,0
12855,-231,22,-211,-3389,-15.6,-4.78,0
12862,-259,22,-211,-3504,-17.2,-5.35,0
12868,-287,22,-248,-3776,-18.8,-5.93,0
12876,-315,22,-268,-4095,-20.4,-6.52,0
12882,-342,22,-276,-4559,-22,-7.07,0
12889,-373,22,-314,-5050,-24,-7.7,0
12895,-403,22,-330,-5559,-26.4,-8.32,0
12901,-423,22,-359,-6124,-28.8,-8.73,0
12908,-433,22,-334,-6819,-31.6,-8.95,0
12914,-431,22,-308,-7099,-34.4,-8.89,0
12922,-415,22,-286,-7154,-37.6,-8.56,0
12928,-391,22,-281,-7014,-40.8,-8.07,0
12935,-364,22,-305,-6904,-44,-7.51,0
12941,-340,22,-333,-6924,-46.8,-7.03,0
12948,-316,22,-354,-6797,-50,-6.53,0
12954,-299,22,-367,-6745,-52.8,-6.19,0
12961,-275,22,-355,-6383,-56,-5.69,0
12968,-257,22,-330,-5795,-58.8,-5.31,0
12974,-239,22,-312,-5037,-61.2,-4.93,0
12981,-219,22,-294,-4452,-63.6,-4.53,0
12987,-206,22,-259,-3779,-65.6,-4.25,0
12994,-198,22,-250,-3408,-67.2,-4.09,0
13001,-182,22,-219,-3100,-68.8,-3.77,0
13008,23,22,-222,-2930,-70,0.49,1
13013,27,22,-61,-2254,-71.2,0.56,1
13017,28,22,-47,-1625,-71.6,0.58,1
13022,30,22,-36,-1115,-72.4,0.63,1
13027,32,22,-29,-639,-72.8,0.66,1
13032,32,22,-26,-255,-72.8,0.66,1
13037,32,22,-16,0,-72.8,0.66,1
13042,32,22,4,175,-72.8,0.66,1
13047,32,22,12,291,-72.8,0.66,1
13052,32,22,18,381,-72.8,0.66,1
13057,32,22,24,469,-72.8,0.66,1
13062,30,22,30,499,-72.4,0.63,1
13067,30,22,20,524,-72.4,0.63,1
13071,29,22,29,571,-72,0.61,1
13076,29,22,33,615,-72,0.61,1
13081,28,22,23,634,-71.6,0.58,1
13087,28,22,29,708,-71.6,0.58,1
13092,27,22,30,730,-71.2,0.56,1
13096,27,22,27,758,-71.2,0.56,1
13101,25,22,27,815,-70.8,0.53,1
13106,24,22,26,821,-70.4,0.51,1
13111,24,22,20,878,-70.4,0.51,1
13116,23,22,24,887,-70,0.49,1
13121,23,22,25,942,-69.6,0.47,1
13125,23,22,27,917,-69.6,0.47,1
13131,22,22,23,966,-69.2,0.46,1
13136,21,22,20,969,-68.8,0.44,1
13141,20,22,22,1027,-68.4,0.43,1
13146,20,22,26,1018,-68,0.41,1
13151,19,22,22,1054,-67.6,0.4,1
13155,19,22,19,1071,-67.6,0.4,1
13160,18,22,22,1068,-67.2,0.39,1
13165,18,22,18,1098,-66.8,0.38,1
13170,17,22,23,1084,-66.4,0.37,1
13176,17,22,18,1106,-66,0.36,1
13181,16,22,22,1104,-65.6,0.35,1
13186,16,22,20,1115,-65.2,0.34,1
13191,16,22,19,1142,-64.8,0.33,1
13196,15,22,21,1142,-64.4,0.33,1
13200,15,22,23,1142,-64,0.32,1
13205,15,22,20,1167,-63.6,0.32,1
13210,15,22,17,1139,-63.2,0.31,1
13216,14,22,19,1161,-62.8,0.31,1
13221,14,22,20,1172,-62.4,0.3,1
13226,14,22,15,1197,-62.4,0.3,1
13231,14,22,13,1326,-61.6,0.29,1
13235,14,22,17,1321,-61.2,0.29,1
13240,13,22,14,1288,-60.8,0.29,1
13245,13,22,16,1277,-60.4,0.28,1
13250,13,22,13,1389,-60,0.28,1
13255,13,22,7,1510,-59.6,0.28,1
13261,13,22,6,1675,-59.2,0.28,1
13266,13,22,4,1812,-58.4,0.27,1
13270,13,22,3,1939,-58,0.27,1
13275,12,22,0,2065,-57.2,0.27,1
13280,12,22,2,2208,-56.8,0.26,1
13285,12,22,0,2353,-56,0.26,1
13290,12,22,-1,2460,-55.2,0.26,1
13294,12,22,-2,2543,-54.4,0.25,1
13300,11,22,0,2653,-53.6,0.25,1
13305,11,22,2,2735,-52.4,0.24,1
13310,11,22,5,2752,-51.6,0.23,1
13315,11,22,6,2763,-50.8,0.23,1
13319,10,22,3,2812,-50,0.22,1
13324,10,22,10,2796,-48.8,0.21,1
13329,9,22,16,2763,-48,0.2,1
13334,9,22,19,2771,-47.2,0.19,1
13339,9,22,14,2719,-46.4,0.19,1
13344,8,22,9,2666,-45.2,0.17,1
13349,7,22,17,2655,-44.4,0.16,1
13354,7,22,16,2636,-43.6,0.15,1
13359,7,22,15,2590,-42.8,0.15,1
13363,6,22,-2,2548,-42,0.14,1
13368,6,22,13,2557,-41.2,0.13,1
13373,5,22,13,2524,-40.4,0.12,1
13378,5,22,13,2469,-39.6,0.11,1
13383,5,22,7,2460,-38.8,0.1,1
13388,4,22,12,2460,-38,0.1,1
13393,4,22,12,2414,-37.2,0.09,1
13398,4,22,12,2381,-36.4,0.09,1
13403,4,22,9,2342,-35.6,0.08,1
13407,3,22,12,2326,-34.8,0.08,1
13412,3,22,15,2285,-34,0.08,1
13417,3,22,0,2241,-33.2,0.08,1
13422,3,22,8,2219,-32.4,0.08,1
13428,4,22,15,2189,-31.6,0.09,1
13432,4,22,11,2139,-30.8,0.09,1
13437,4,22,14,2081,-30.4,0.1,1
13442,5,22,13,2051,-29.6,0.11,1
13447,5,22,10,2037,-28.8,0.12,1
13452,5,22,14,2021,-28.4,0.12,1
13457,6,22,11,1966,-27.6,0.14,1
13461,7,22,13,1914,-26.8,0.16,1
13466,7,22,15,1900,-26.4,0.16,1
13472,9,22,12,1889,-25.6,0.19,1
13477,9,22,5,1851,-25.2,0.2,1
13481,10,22,14,1815,-24.4,0.22,1
13486,11,22,17,1782,-24,0.24,1
13491,12,22,17,1774,-23.2,0.27,1
13496,13,22,23,1744,-22.8,0.28,1
13501,15,22,20,1727,-22,0.32,1
13506,16,22,20,1705,-21.6,0.34,1
13510,18,22,25,1722,-20.8,0.38,1
13516,19,22,17,1738,-20.4,0.4,1
13521,20,22,23,1777,-20,0.42,1
13526,22,22,19,1793,-19.2,0.46,1
13531,23,22,27,1820,-18.8,0.49,1
13536,26,22,19,1919,-18,0.54,1
13541,27,22,17,2062,-17.6,0.56,1
13546,29,22,23,2158,-16.8,0.62,1
13550,32,22,18,2301,-16,0.68,1
13556,35,22,21,2397,-15.2,0.74,1
13561,38,22,27,2562,-14.4,0.8,1
13566,41,22,30,2697,-13.6,0.87,1
13571,45,22,32,2815,-12.8,0.93,1
13576,48,22,37,2933,-11.6,1,1
13580,48,22,46,3084,-10.8,1,1
13585,48,22,40,3164,-9.6,1,1
13590,48,22,40,3216,-8.8,1,1
13595,48,22,47,3320,-7.6,1,1
13601,48,22,45,3339,-6.4,1,1
13605,48,22,42,3460,-5.6,1,1
13610,-92,22,37,3589,-4.4,-1.91,0
13616,-79,22,-23,3394,-2.8,-1.64,0
13623,-70,22,-22,2741,-1.2,-1.45,0
13629,-68,22,3,2186,0,-1.41,0
13633,-68,22,3,1496,0,-1.41,0
13637,-68,22,36,299,0.4,-1.42,0
13643,-68,22,18,-744,0.4,-1.42,0
13649,-68,22,4,-1189,0,-1.41,0
13653,-68,22,0,-1540,0,-1.41,0
13657,-68,22,-9,-1730,0,-1.41,0
13661,-69,22,-28,-1961,-0.8,-1.43,0
13667,-72,22,-58,-2123,-1.6,-1.49,0
13673,-76,22,-43,-2265,-2.4,-1.59,0
13679,-82,22,-63,-2480,-3.2,-1.7,0
13687,-92,22,-57,-2653,-4.4,-1.91,0
13693,-103,22,-76,-2787,-5.6,-2.13,0
13699,-114,22,-102,-2966,-6.8,-2.37,0
13706,-127,22,-110,-3007,-8,-2.62,0
13711,-140,22,-128,-3087,-9.2,-2.89,0
13718,-154,22,-142,-3062,-10.4,-3.19,0
13724,-175,22,-158,-3054,-12,-3.63,0
13732,-193,22,-188,-3045,-13.2,-3.98,0
13738,-211,22,-196,-3043,-14.4,-4.37,0
13745,-238,22,-206,-3142,-16,-4.92,0
13751,-259,22,-219,-3254,-17.2,-5.35,0
13757,-287,22,-247,-3501,-18.8,-5.93,0
13764,-308,22,-249,-3793,-20,-6.37,0
13771,-342,22,-279,-4246,-22,-7.07,0
13777,-367,22,-304,-4787,-23.6,-7.58,0
13784,-394,22,-315,-5322,-25.6,-8.13,0
13790,-417,22,-348,-5927,-28,-8.62,0
13797,-432,22,-386,-6539,-30.8,-8.92,0
13803,-433,22,-342,-7039,-33.6,-8.94,0
13810,-420,22,-320,-7171,-36.8,-8.67,0
13817,-397,22,-328,-7031,-40,-8.21,0
13823,-374,22,-326,-6913,-42.8,-7.72,0
13830,-347,22,-378,-6863,-46,-7.16,0
13836,-324,22,-392,-6767,-49.2,-6.69,0
13843,-305,22,-433,-6720,-52,-6.3,0
13849,-284,22,-365,-6303,-54.8,-5.87,0
13856,-266,22,-352,-5740,-57.6,-5.5,0
13863,-243,22,-337,-5083,-60.4,-5.02,0
13869,-227,22,-293,-4435,-62.4,-4.68,0
13876,-217,22,-261,-3839,-64.4,-4.48,0
13882,-202,22,-245,-3556,-66,-4.17,0
13889,-197,22,-236,-3273,-67.6,-4.07,0
13895,-173,22,-220,-3147,-69.2,-3.59,0
13903,25,22,-199,-2988,-70.8,0.53,1
13908,28,22,-50,-2362,-71.6,0.58,1
13913,30,22,-38,-1801,-72.4,0.63,1
13917,32,22,-28,-1271,-72.8,0.66,1
13922,33,22,-33,-769,-73.2,0.7,1
13927,35,22,-19,-406,-73.6,0.73,1
13932,35,22,-19,-118,-73.6,0.73,1
13937,35,22,5,107,-73.6,0.73,1
13943,35,22,16,222,-73.6,0.73,1
13947,35,22,26,271,-73.6,0.73,1
13952,35,22,31,307,-73.6,0.73,1
13957,35,22,23,365,-73.6,0.73,1
13962,33,22,32,428,-73.2,0.7,1
13967,33,22,28,488,-73.2,0.7,1
13971,33,22,29,505,-73.2,0.7,1
13976,32,22,32,576,-72.8,0.66,1
13982,32,22,24,656,-72.8,0.66,1
13987,30,22,33,681,-72.4,0.63,1
13992,30,22,25,738,-72.4,0.63,1
13997,29,22,31,785,-72,0.61,1
14001,28,22,32,807,-71.6,0.58,1
14006,28,22,15,876,-71.6,0.58,1
14011,27,22,27,900,-71.2,0.56,1
14016,25,22,33,950,-70.8,0.53,1
14021,24,22,29,964,-70.4,0.51,1
14026,24,22,15,1013,-70.4,0.51,1
14031,23,22,25,1027,-70,0.49,1
14036,23,22,23,1054,-69.6,0.47,1
14041,22,22,14,1071,-69.2,0.46,1
14046,21,22,20,1079,-68.8,0.44,1
14051,20,22,20,1126,-68.4,0.43,1
14056,20,22,27,1128,-68,0.41,1
14061,19,22,26,1156,-67.6,0.4,1
14065,18,22,23,1170,-67.2,0.39,1
14071,18,22,24,1159,-66.8,0.38,1
14076,17,22,24,1189,-66.4,0.37,1
14081,17,22,23,1189,-66,0.36,1
14086,16,22,23,1181,-65.6,0.35,1
14091,16,22,22,1197,-65.2,0.34,1
14096,16,22,22,1238,-64.8,0.33,1
14101,15,22,26,1219,-64.4,0.33,1
14106,15,22,23,1241,-64,0.32,1
14111,15,22,16,1246,-63.6,0.32,1
14116,15,22,12,1219,-63.2,0.31,1
14121,14,22,2,1293,-62.8,0.31,1
14126,14,22,15,1387,-62.4,0.3,1
14131,14,22,13,1370,-62,0.3,1
14136,14,22,18,1356,-61.6,0.29,1
14140,14,22,18,1370,-61.2,0.29,1
14145,13,22,9,1483,-60.8,0.29,1
14150,13,22,7,1598,-60.4,0.28,1
14156,13,22,5,1752,-59.6,0.28,1
14161,13,22,13,1911,-59.2,0.28,1
14166,13,22,0,2048,-58.4,0.27,1
14170,13,22,1,2189,-57.6,0.27,1
14175,12,22,2,2318,-57.2,0.27,1
14180,12,22,-2,2466,-56.4,0.26,1
14185,12,22,5,2606,-55.6,0.26,1
14190,12,22,6,2675,-54.8,0.25,1
14196,11,22,1,2763,-53.6,0.25,1
14200,11,22,7,2837,-52.8,0.24,1
14205,11,22,8,2867,-52,0.24,1
14210,11,22,5,2870,-50.8,0.23,1
14215,10,22,13,2916,-50,0.22,1
14219,10,22,12,2900,-49.2,0.21,1
14224,9,22,13,2872,-48,0.2,1
14229,9,22,17,2872,-47.2,0.19,1
14234,9,22,17,2834,-46.4,0.19,1
14240,8,22,7,2774,-45.2,0.17,1
14244,7,22,17,2749,-44.4,0.16,1
14249,7,22,1,2738,-43.6,0.15,1
14254,7,22,16,2694,-42.8,0.15,1
14259,6,22,6,2672,-41.6,0.13,1
14263,5,22,13,2677,-40.8,0.12,1
14268,5,22,17,2633,-40,0.12,1
14273,5,22,21,2601,-39.2,0.11,1
14278,4,22,9,2568,-38.4,0.1,1
14284,4,22,12,2565,-37.6,0.09,1
14288,4,22,13,2515,-36.8,0.09,1
14293,4,22,5,2477,-36,0.08,1
14298,3,22,12,2480,-35.2,0.08,1
14303,3,22,11,2427,-34.4,0.08,1
14308,3,22,2,2364,-33.6,0.08,1
14312,3,22,10,2342,-32.8,0.08,1
14317,4,22,19,2320,-32,0.08,1
14322,4,22,15,2260,-31.2,0.09,1
14328,4,22,17,2213,-30.4,0.1,1
14332,5,22,5,2189,-29.6,0.11,1
14337,5,22,13,2175,-28.8,0.12,1
14342,5,22,-1,2145,-28.4,0.12,1
14347,6,22,7,2081,-27.6,0.14,1
14352,7,22,11,2029,-26.8,0.16,1
14356,8,22,3,2037,-26,0.18,1
14361,9,22,12,2021,-25.6,0.19,1
14367,10,22,14,1985,-24.8,0.21,1
14372,10,22,17,1944,-24.4,0.22,1
14377,12,22,14,1922,-23.6,0.25,1
14381,13,22,20,1917,-22.8,0.28,1
14386,14,22,13,1903,-22.4,0.3,1
14391,16,22,14,1886,-21.6,0.34,1
14396,17,22,22,1875,-21.2,0.36,1
14401,19,22,9,1886,-20.4,0.4,1
14406,20,22,22,1914,-20,0.42,1
14411,22,22,23,1933,-19.2,0.46,1
14416,24,22,19,1941,-18.4,0.51,1
14421,26,22,24,2046,-18,0.54,1
14426,28,22,8,2197,-17.2,0.59,1
14431,31,22,20,2290,-16.4,0.65,1
14436,34,22,24,2400,-15.6,0.71,1
14441,37,22,28,2504,-14.8,0.77,1
14445,40,22,27,2680,-14,0.83,1
14450,43,22,39,2771,-13.2,0.9,1
14456,47,22,30,2856,-12.4,0.97,1
14461,48,22,38,2958,-11.2,1,1
14466,48,22,40,3034,-10.4,1,1
14471,48,22,40,3062,-9.2,1,1
14476,48,22,33,3164,-8.4,1,1
14480,48,22,47,3268,-7.2,1,1
14485,48,22,42,3339,-6.4,1,1
14490,48,22,46,3455,-5.2,1,1
14496,-89,22,54,3529,-4,-1.84,0
14502,-76,22,-38,3359,-2.4,-1.59,0
14508,-70,22,-15,2653,-1.2,-1.45,0
14514,-68,22,-1,2068,0,-1.41,0
14518,-68,22,7,1307,0,-1.41,0
14522,-68,22,39,52,0.4,-1.42,0
14528,-68,22,16,-887,0.4,-1.42,0
14533,-68,22,4,-1307,0,-1.41,0
14538,-68,22,1,-1628,0,-1.41,0
14542,-68,22,-23,-1892,-0.4,-1.41,0
14548,-70,22,-54,-2076,-1.2,-1.45,0
14554,-74,22,-53,-2224,-2,-1.54,0
14560,-79,22,-68,-2384,-2.8,-1.64,0
14567,-89,22,-71,-2587,-4,-1.84,0
14572,-95,22,-79,-2735,-4.8,-1.98,0
14580,-106,22,-93,-2927,-6,-2.21,0
14586,-118,22,-111,-3007,-7.2,-2.45,0
14592,-135,22,-121,-3032,-8.8,-2.8,0
14599,-149,22,-141,-3056,-10,-3.09,0
14605,-164,22,-153,-3015,-11.2,-3.4,0
14612,-187,22,-177,-2988,-12.8,-3.86,0
14618,-205,22,-193,-2900,-14,-4.24,0
14625,-224,22,-211,-2944,-15.2,-4.64,0
14632,-245,22,-220,-3007,-16.4,-5.06,0
14639,-273,22,-227,-3172,-18,-5.64,0
14645,-294,22,-251,-3435,-19.2,-6.08,0
14651,-322,22,-274,-3790,-20.8,-6.66,0
14658,-349,22,-283,-4218,-22.4,-7.21,0
14665,-379,22,-310,-4779,-24.4,-7.82,0
14672,-403,22,-324,-5311,-26.4,-8.32,0
14678,-423,22,-359,-5940,-28.8,-8.73,0
14684,-433,22,-377,-6660,-31.2,-8.94,0
14691,-431,22,-306,-7113,-34.4,-8.89,0
14697,-415,22,-286,-7108,-37.6,-8.56,0
14704,-394,22,-306,-7042,-40.4,-8.13,0
14711,-367,22,-329,-6828,-43.6,-7.58,0
14718,-340,22,-379,-6814,-46.8,-7.03,0
14724,-320,22,-406,-6795,-49.6,-6.61,0
14730,-301,22,-362,-6525,-52.4,-6.22,0
14737,-280,22,-345,-6064,-55.6,-5.78,0
14743,-263,22,-338,-5429,-58,-5.44,0
14751,-243,22,-308,-4839,-60.4,-5.02,0
14757,-224,22,-294,-4221,-62.8,-4.63,0
14764,-210,22,-268,-3674,-64.8,-4.33,0
14770,-192,22,-243,-3386,-66.4,-3.98,0
14777,-187,22,-222,-3065,-68,-3.87,0
14783,-173,22,-212,-2878,-69.2,-3.59,0
14790,24,22,-189,-2741,-70.4,0.51,1
14796,27,22,-47,-2142,-71.2,0.56,1
14801,29,22,-39,-1612,-72,0.61,1
14805,30,22,-34,-1150,-72.4,0.63,1
14810,32,22,-19,-766,-72.8,0.66,1
14815,33,22,-14,-433,-73.2,0.7,1
14820,33,22,-15,-175,-73.2,0.7,1
14825,33,22,11,0,-73.2,0.7,1
14830,33,22,16,109,-73.2,0.7,1
14834,33,22,21,175,-73.2,0.7,1
14840,33,22,26,247,-73.2,0.7,1
14845,33,22,30,299,-73.2,0.7,1
14850,33,22,35,315,-73.2,0.7,1
14855,33,22,31,351,-73.2,0.7,1
14859,32,22,32,414,-72.8,0.66,1
14864,32,22,11,486,-72.8,0.66,1
14869,30,22,23,554,-72.4,0.63,1
14874,30,22,36,590,-72.4,0.63,1
14880,30,22,26,648,-72.4,0.63,1
14884,29,22,34,686,-72,0.61,1
14889,28,22,30,714,-71.6,0.58,1
14894,28,22,24,777,-71.6,0.58,1
14899,27,22,23,796,-71.2,0.56,1
14904,27,22,25,851,-71.2,0.56,1
14908,25,22,29,892,-70.8,0.53,1
14913,24,22,24,911,-70.4,0.51,1
14918,23,22,21,944,-70,0.49,1
14924,23,22,23,966,-70,0.49,1
14929,23,22,24,980,-69.6,0.47,1
14934,22,22,22,1013,-69.2,0.46,1
14938,21,22,26,1016,-68.8,0.44,1
14943,20,22,24,1060,-68.4,0.43,1
14948,20,22,27,1068,-68,0.41,1
14953,20,22,24,1106,-68,0.41,1
14958,19,22,23,1117,-67.6,0.4,1
14964,18,22,24,1115,-67.2,0.39,1
14969,18,22,17,1159,-66.8,0.38,1
14974,17,22,24,1134,-66.4,0.37,1
14978,17,22,22,1150,-66,0.36,1
14983,16,22,22,1161,-65.6,0.35,1
14988,16,22,20,1186,-65.2,0.34,1
14993,16,22,18,1194,-64.8,0.33,1
14998,15,22,19,1233,-64.4,0.33,1
15003,15,22,16,1277,-64,0.32,1
15009,15,22,15,1334,-63.6,0.32,1
15014,15,22,16,1329,-63.2,0.31,1
15018,14,22,23,1318,-62.8,0.31,1
15023,14,22,21,1323,-62.4,0.3,1
15028,14,22,16,1452,-61.6,0.29,1
15033,14,22,11,1587,-61.2,0.29,1
15038,13,22,0,1733,-60.8,0.29,1
15043,13,22,5,1831,-60,0.28,1
15049,13,22,6,1969,-59.6,0.28,1
15053,13,22,4,2139,-58.8,0.27,1
15058,13,22,0,2246,-58.4,0.27,1
15063,13,22,-2,2329,-57.6,0.27,1
15068,12,22,6,2414,-56.8,0.26,1
15073,12,22,0,2524,-56,0.26,1
15078,12,22,-3,2554,-55.2,0.26,1
15082,12,22,1,2570,-54.4,0.25,1
15087,11,22,4,2609,-53.2,0.24,1
15093,11,22,3,2636,-52.4,0.24,1
15098,11,22,-1,2598,-51.6,0.23,1
15102,11,22,9,2570,-50.8,0.23,1
15107,10,22,7,2584,-50,0.22,1
15112,10,22,7,2529,-49.2,0.21,1
15117,10,22,14,2460,-48.4,0.21,1
15122,9,22,5,2414,-47.6,0.2,1
15126,9,22,5,2367,-46.8,0.19,1
15131,8,22,3,2301,-46,0.18,1
15137,8,22,1,2221,-45.2,0.17,1
15142,7,22,4,2164,-44.4,0.16,1
15146,7,22,-1,2117,-44,0.16,1
15151,7,22,4,2015,-43.2,0.15,1
15156,6,22,4,1928,-42.4,0.14,1
15161,6,22,-1,1851,-42,0.14,1
15165,6,22,1,1777,-41.2,0.13,1
15170,5,22,5,1678,-40.8,0.12,1
15175,5,22,-10,1573,-40,0.12,1
15181,5,22,-7,1463,-39.6,0.11,1
15185,5,22,-22,1343,-39.2,0.11,1
15190,5,22,-26,1197,-38.8,0.1,1
15195,4,22,-16,1054,-38.4,0.1,1
